년도,시군구코드,시도명,,폴리곤,총사고건수,총사망자수,총중상자수,총경상자수,총부상신고자수,사고분석유형명,중심점UTMK X좌표,중심점UTMK Y좌표
2019,28245,인천광역시 계양구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,58968,"POLYGON  (( 932302.00000000 1947863.00000000, 932301.12630000 1947871.87080000, 932307.77850000 1947875.42650000, 932315.35530000 1947881.64470000, 932321.57350000 1947889.22150000, 932326.19400000 1947897.86580000, 932329.03930000 1947907.24550000, 93233",8,0,1,9,0,기타,932262,1947897
2019,28245,인천광역시 계양구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,58969,"POLYGON  (( 931344.62490000 1947852.19160000, 931349.57350000 1947858.22150000, 931354.19400000 1947866.86580000, 931357.03930000 1947876.24550000, 931358.00000000 1947886.00000000, 931357.03930000 1947895.75450000, 931355.41860000 1947901.09710000, 93135",10,0,3,13,0,U턴중 / 기타 / 안전거리미확보,931295,1947900
2019,28245,인천광역시 계양구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,58970,"POLYGON  (( 933108.79660000 1948138.40030000, 933110.24550000 1948137.96070000, 933120.00000000 1948137.00000000, 933129.75450000 1948137.96070000, 933139.13420000 1948140.80600000, 933147.77850000 1948145.42650000, 933155.35530000 1948151.64470000, 93316",8,0,3,8,0,기타 / 안전거리미확보,933093,1948194
2019,28245,인천광역시 계양구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,58971,"POLYGON  (( 931936.00000000 1947580.39400000, 931940.00000000 1947580.00000000, 931949.75450000 1947580.96070000, 931957.58560000 1947583.33630000, 931961.00000000 1947583.00000000, 931970.75450000 1947583.96070000, 931980.13420000 1947586.80600000, 93198",10,0,1,20,0,기타 / 안전거리미확보,931940,1947634
2019,28245,인천광역시 계양구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,58972,"POLYGON  (( 931292.70330000 1947544.06860000, 931295.13420000 1947544.80600000, 931303.77850000 1947549.42650000, 931311.35530000 1947555.64470000, 931317.57350000 1947563.22150000, 931322.19400000 1947571.86580000, 931325.03930000 1947581.24550000, 93132",14,0,2,21,0,U턴중 / 기타 / 안전거리미확보,931272,1947620
2019,28245,인천광역시 계양구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,58973,"POLYGON  (( 932373.72520000 1948530.21030000, 932374.03930000 1948531.24550000, 932375.00000000 1948541.00000000, 932374.83130000 1948542.71310000, 932381.77850000 1948546.42650000, 932389.35530000 1948552.64470000, 932395.57350000 1948560.22150000, 93240",10,0,7,10,1,U턴중 / 기타 / 안전거리미확보,932333,1948570
2019,28245,인천광역시 계양구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,58974,"POLYGON  (( 931894.00000000 1949555.00000000, 931893.11550000 1949563.98030000, 931899.13420000 1949565.80600000, 931907.77850000 1949570.42650000, 931915.35530000 1949576.64470000, 931921.57350000 1949584.22150000, 931926.19400000 1949592.86580000, 93192",13,0,3,12,1,U턴중 / 기타,931836,1949604
2019,28245,인천광역시 계양구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,58975,"POLYGON  (( 931031.51290000 1949561.84990000, 931037.35530000 1949566.64470000, 931043.57350000 1949574.22150000, 931048.19400000 1949582.86580000, 931051.03930000 1949592.24550000, 931052.00000000 1949602.00000000, 931051.03930000 1949611.75450000, 93104",8,0,1,12,0,기타 / 안전거리미확보,930986,1949633
2019,28245,인천광역시 계양구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,58976,"POLYGON  (( 931348.34460000 1949543.35310000, 931353.13420000 1949544.80600000, 931361.77850000 1949549.42650000, 931369.35530000 1949555.64470000, 931375.57350000 1949563.22150000, 931376.65920000 1949565.25260000, 931378.35530000 1949566.64470000, 93138",11,0,1,13,0,U턴중 / 기타,931353,1949616
2019,28245,인천광역시 계양구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,58977,"POLYGON  (( 932611.68210000 1949511.77140000, 932614.77850000 1949513.42650000, 932616.72160000 1949515.02120000, 932620.86580000 1949512.80600000, 932630.24550000 1949509.96070000, 932640.00000000 1949509.00000000, 932649.75450000 1949509.96070000, 93265",13,0,4,11,1,U턴중 / 기타 / 중앙선침범,932597,1949572
2019,28245,인천광역시 계양구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,58978,"POLYGON  (( 932364.00000000 1949564.00000000, 932363.03930000 1949573.75450000, 932360.19400000 1949583.13420000, 932359.69850000 1949584.06110000, 932359.03930000 1949590.75450000, 932356.19400000 1949600.13420000, 932351.57350000 1949608.77850000, 93234",9,1,1,9,0,기타,932298,1949574
2019,28245,인천광역시 계양구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,58979,"POLYGON  (( 932439.00000000 1948989.00000000, 932438.03930000 1948998.75450000, 932435.19400000 1949008.13420000, 932430.57350000 1949016.77850000, 932424.57260000 1949024.09060000, 932428.19400000 1949030.86580000, 932431.03930000 1949040.24550000, 93243",10,0,3,17,2,기타,932368,1949020
2019,28245,인천광역시 계양구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,58980,"POLYGON  (( 932334.00000000 1948086.00000000, 932333.03930000 1948095.75450000, 932331.98320000 1948099.23590000, 932337.35530000 1948103.64470000, 932343.57350000 1948111.22150000, 932348.19400000 1948119.86580000, 932351.03930000 1948129.24550000, 93235",16,0,5,11,1,U턴중 / 기타 / 신호위반,932280,1948140
2019,28245,인천광역시 계양구내에서 2019년도에 반경50m 이내 다른사고8건 이상 발생지역,58981,"POLYGON  (( 931364.00000000 1948131.00000000, 931363.03930000 1948140.75450000, 931360.19400000 1948150.13420000, 931358.31720000 1948153.64540000, 931359.77850000 1948154.42650000, 931367.35530000 1948160.64470000, 931373.57350000 1948168.22150000, 93137",15,0,2,18,0,기타 / 안전거리미확보,931309,1948190
2019,28260,인천광역시 서구내에서 2019년도에 반경50m 이내 다른사고12건 이상 발생지역,58983,"POLYGON  (( 927175.70640000 1947522.06960000, 927184.75450000 1947522.96070000, 927194.13420000 1947525.80600000, 927200.81210000 1947529.37550000, 927206.75450000 1947529.96070000, 927216.13420000 1947532.80600000, 927218.53800000 1947534.09090000, 92722",17,0,4,27,1,U턴중 / 기타 / 안전거리미확보,927192,1947588
2019,28260,인천광역시 서구내에서 2019년도에 반경50m 이내 다른사고12건 이상 발생지역,58984,"POLYGON  (( 927433.00000000 1952073.00000000, 927432.03930000 1952082.75450000, 927429.19400000 1952092.13420000, 927427.02380000 1952096.19440000, 927427.03930000 1952096.24550000, 927428.00000000 1952106.00000000, 927427.03930000 1952115.75450000, 92742",16,0,8,18,2,U턴중 / 기타 / 안전거리미확보,927347,1952132
2019,28260,인천광역시 서구내에서 2019년도에 반경50m 이내 다른사고12건 이상 발생지역,58985,"POLYGON  (( 926073.28460000 1948133.16440000, 926074.19400000 1948134.86580000, 926077.03930000 1948144.24550000, 926078.00000000 1948154.00000000, 926077.12650000 1948162.86870000, 926078.19400000 1948164.86580000, 926081.03930000 1948174.24550000, 92608",14,2,7,12,0,과속 / 기타 / 안전거리미확보,926013,1948184
2019,28710,인천광역시 강화군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,58987,"POLYGON  (( 911219.32700000 1971758.01340000, 911220.07850000 1971760.49100000, 911221.55910000 1971775.52360000, 911223.71070000 1971777.28930000, 911236.14700000 1971792.44300000, 911245.38800000 1971809.73170000, 911247.66260000 1971817.23020000, 91125",8,0,4,6,1,기타,911180,1971857
2019,28710,인천광역시 강화군내에서 2019년도에 반경100m 이내 다른사고4건 이상 발생지역,58988,"POLYGON  (( 910940.00000000 1972195.00000000, 910938.07850000 1972214.50900000, 910932.38800000 1972233.26830000, 910923.14700000 1972250.55700000, 910910.71070000 1972265.71070000, 910895.55700000 1972278.14700000, 910878.26830000 1972287.38800000, 91087",13,0,5,9,0,U턴중 / 기타,910672,1972328
2019,29110,광주광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,58990,"POLYGON  (( 947280.17600000 1682620.03550000, 947282.77850000 1682621.42650000, 947290.35530000 1682627.64470000, 947296.57350000 1682635.22150000, 947301.19400000 1682643.86580000, 947304.03930000 1682653.24550000, 947305.00000000 1682663.00000000, 94730",6,0,2,4,0,기타 / 안전거리미확보,947235,1682686
2019,29110,광주광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,58991,"POLYGON  (( 947443.29930000 1682761.31590000, 947449.86580000 1682757.80600000, 947459.24550000 1682754.96070000, 947469.00000000 1682754.00000000, 947478.75450000 1682754.96070000, 947488.13420000 1682757.80600000, 947496.77850000 1682762.42650000, 94750",7,0,1,7,0,기타 / 안전거리미확보,947431,1682828
2019,29110,광주광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,58992,"POLYGON  (( 947384.41330000 1683503.58880000, 947389.35530000 1683507.64470000, 947395.57350000 1683515.22150000, 947400.19400000 1683523.86580000, 947403.03930000 1683533.24550000, 947404.00000000 1683543.00000000, 947403.03930000 1683552.75450000, 94740",6,0,0,5,1,기타 / 안전거리미확보,947345,1683542
2019,29110,광주광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,58993,"POLYGON  (( 947705.97960000 1683297.45580000, 947707.13420000 1683297.80600000, 947715.77850000 1683302.42650000, 947723.35530000 1683308.64470000, 947729.57350000 1683316.22150000, 947734.19400000 1683324.86580000, 947737.03930000 1683334.24550000, 94773",15,0,6,17,2,기타 / 신호위반 / 안전거리미확보,947696,1683371
2019,29110,광주광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,58994,"POLYGON  (( 947101.02300000 1683759.89520000, 947104.57350000 1683764.22150000, 947109.19400000 1683772.86580000, 947112.03930000 1683782.24550000, 947113.00000000 1683792.00000000, 947112.03930000 1683801.75450000, 947109.19400000 1683811.13420000, 94710",10,0,2,14,0,U턴중 / 기타 / 안전거리미확보,947032,1683816
2019,29110,광주광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,58995,"POLYGON  (( 948223.00000000 1685082.00000000, 948222.03930000 1685091.75450000, 948219.19400000 1685101.13420000, 948214.57350000 1685109.77850000, 948212.81630000 1685111.91960000, 948217.35530000 1685115.64470000, 948223.57350000 1685123.22150000, 94822",7,0,2,9,0,기타,948167,1685119
2019,29110,광주광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,58996,"POLYGON  (( 947008.15200000 1684692.90140000, 947008.75450000 1684692.96070000, 947018.13420000 1684695.80600000, 947026.77850000 1684700.42650000, 947034.35530000 1684706.64470000, 947040.57350000 1684714.22150000, 947045.19400000 1684722.86580000, 94704",6,0,0,9,0,기타,946994,1684743
2019,29110,광주광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,58997,"POLYGON  (( 948249.58730000 1684441.73010000, 948257.00000000 1684441.00000000, 948266.75450000 1684441.96070000, 948276.13420000 1684444.80600000, 948284.77850000 1684449.42650000, 948292.35530000 1684455.64470000, 948298.57350000 1684463.22150000, 94830",15,0,6,20,0,U턴중 / 기타 / 안전거리미확보,948247,1684545
2019,29110,광주광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,58998,"POLYGON  (( 947215.74230000 1684442.32090000, 947219.00000000 1684442.00000000, 947228.75450000 1684442.96070000, 947238.13420000 1684445.80600000, 947246.77850000 1684450.42650000, 947254.35530000 1684456.64470000, 947260.57350000 1684464.22150000, 94726",11,0,3,16,0,U턴중 / 기타 / 안전거리미확보,947218,1684521
2019,29110,광주광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,58999,"POLYGON  (( 946117.00000000 1684197.00000000, 946116.03930000 1684206.75450000, 946113.19400000 1684216.13420000, 946108.57350000 1684224.77850000, 946102.35530000 1684232.35530000, 946094.77850000 1684238.57350000, 946086.13420000 1684243.19400000, 94607",7,0,4,7,0,기타,946047,1684201
2019,29110,광주광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,59000,"POLYGON  (( 946550.37730000 1684189.67760000, 946551.77850000 1684190.42650000, 946559.35530000 1684196.64470000, 946565.57350000 1684204.22150000, 946570.19400000 1684212.86580000, 946573.03930000 1684222.24550000, 946574.00000000 1684232.00000000, 94657",7,0,1,9,0,기타 / 신호위반 / 중앙선침범,946499,1684230
2019,29110,광주광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,59001,"POLYGON  (( 946810.57090000 1684017.64300000, 946815.77850000 1684020.42650000, 946823.35530000 1684026.64470000, 946829.57350000 1684034.22150000, 946834.19400000 1684042.86580000, 946837.03930000 1684052.24550000, 946837.92210000 1684061.20930000, 94683",24,0,7,34,1,기타 / 안전거리미확보,946865,1684151
2019,29110,광주광역시 동구내에서 2019년도에 반경50m 이내 다른사고6건 이상 발생지역,59002,"POLYGON  (( 948167.57780000 1684072.71300000, 948168.19400000 1684073.86580000, 948168.46570000 1684074.76160000, 948171.19400000 1684079.86580000, 948174.03930000 1684089.24550000, 948175.00000000 1684099.00000000, 948174.31060000 1684106.00000000, 94817",13,0,3,14,0,기타 / 신호위반 / 안전거리미확보,948094,1684098
2019,29140,광주광역시 서구내에서 2019년도에 반경50m 이내 다른사고12건 이상 발생지역,59004,"POLYGON  (( 941935.85140000 1681002.48630000, 941940.86580000 1680999.80600000, 941950.24550000 1680996.96070000, 941960.00000000 1680996.00000000, 941969.75450000 1680996.96070000, 941979.13420000 1680999.80600000, 941987.77850000 1681004.42650000, 94199",14,0,1,21,0,U턴중 / 기타 / 신호위반,941918,1681071
2019,29140,광주광역시 서구내에서 2019년도에 반경50m 이내 다른사고12건 이상 발생지역,59005,"POLYGON  (( 943130.00000000 1681396.00000000, 943129.03930000 1681405.75450000, 943128.35680000 1681408.00450000, 943130.35530000 1681409.64470000, 943136.57350000 1681417.22150000, 943141.19400000 1681425.86580000, 943144.03930000 1681435.24550000, 94314",18,0,3,29,1,U턴중 / 기타 / 안전거리미확보,943060,1681430
2019,29140,광주광역시 서구내에서 2019년도에 반경50m 이내 다른사고12건 이상 발생지역,59006,"POLYGON  (( 941694.00000000 1682058.00000000, 941693.03930000 1682067.75450000, 941692.22000000 1682070.45540000, 941697.77850000 1682073.42650000, 941705.35530000 1682079.64470000, 941711.57350000 1682087.22150000, 941716.19400000 1682095.86580000, 94171",21,0,3,50,1,기타 / 신호위반 / 안전거리미확보,941635,1682118
2019,29140,광주광역시 서구내에서 2019년도에 반경50m 이내 다른사고12건 이상 발생지역,59007,"POLYGON  (( 939142.16080000 1682913.80380000, 939143.75450000 1682913.96070000, 939153.13420000 1682916.80600000, 939161.77850000 1682921.42650000, 939169.35530000 1682927.64470000, 939175.57350000 1682935.22150000, 939180.19400000 1682943.86580000, 93918",15,0,2,31,4,U턴중 / 기타,939105,1682969
2019,29140,광주광역시 서구내에서 2019년도에 반경50m 이내 다른사고12건 이상 발생지역,59008,"POLYGON  (( 941593.74170000 1682361.40690000, 941594.86580000 1682360.80600000, 941604.24550000 1682357.96070000, 941614.00000000 1682357.00000000, 941623.75450000 1682357.96070000, 941633.13420000 1682360.80600000, 941634.97570000 1682361.79030000, 94164",19,0,3,26,2,기타 / 신호위반 / 안전거리미확보,941606,1682440
